source_url	parsed_url
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Virgo/daily-20200605.html
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-storyswarm/atomic.ltr.bd2dae3c.css
http://yahoo.com	https://s.yimg.com/cv/apiv2/default/icons/favicon_y19_32x32_custom.svg
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-specialevent/atomic.ltr.b6eb992c.css
http://yahoo.com	https://www.verizonmedia.com/policies/us/en/verizonmedia/terms/otos/index.html
http://yahoo.com	http://s.yimg.com
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Sagittarius/daily-20200605.html
http://yahoo.com	http://yahoo.com#Main
http://yahoo.com	https://search.yahoo.com/search?p=Amy+Cooper&amp;fr=fp-tts&amp;fr2=p:fp,m:tn,ct:all,kt:org,pg:1,stl:crsl,b:
http://yahoo.com	https://baseball.fantasysports.yahoo.com/b1/signup
http://yahoo.com	https://login.yahoo.com/config/login?.src=fpctx&amp;.intl=us&amp;.lang=en-US&amp;.done=https://www.yahoo.com
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-tv/stream.desktop.1ff3f514.css
http://yahoo.com	https://www.yahoo.com/
http://yahoo.com	https://news.yahoo.com/coronavirus
http://yahoo.com	https://search.yahoo.com/search?p=Tito+Ortiz&amp;fr=fp-tts&amp;fr2=p:fp,m:tn,ct:all,kt:org,pg:1,stl:crsl,b:
http://yahoo.com	https://search.yahoo.com/search?p=George+Soros&amp;fr=fp-tts&amp;fr2=p:fp,m:tn,ct:all,kt:org,pg:1,stl:crsl,b:
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-footer/atomic.ltr.e6d09597.css
http://yahoo.com	https://search.yahoo.com/search?p=2020+Toyota+Tacoma&amp;fr=fp-tts&amp;fr2=p:fp,m:tn,ct:all,kt:rev,pg:1,stl:crsl,b:
http://yahoo.com	https://search.yahoo.com/search?p=Catherine+Zeta-Jones&amp;fr=fp-tts&amp;fr2=p:fp,m:tn,ct:all,kt:org,pg:1,stl:crsl,b:
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-featurebar/atomic.ltr.292eb4f0.css
http://yahoo.com	https://search.yahoo.com/search?p=Alicia+Silverstone&amp;fr=fp-tts&amp;fr2=p:fp,m:tn,ct:all,kt:org,pg:1,stl:crsl,b:
http://yahoo.com	https://subscriptions.yahoo.com
http://yahoo.com	https://www.verizonmedia.com/advertising
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Taurus/daily-20200605.html
http://yahoo.com	http://yahoo.com/news/glee-producer-calls-other-bad-044800733.html
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Gemini/daily-20200605.html
http://yahoo.com	http://csc.beap.bc.yahoo.com
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-applet-native-ads/atomic.ltr.d55712e9.css
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-stream/custom.desktop.33a0dac3.css
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Scorpio/daily-20200605.html
http://yahoo.com	https://www.yahoo.com/everything/
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-weather/atomic.ltr.ca613f26.css
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Aquarius/daily-20200605.html
http://yahoo.com	https://s.yimg.com/nn/lib/metro/g/myy/flex_grid_0.0.39.css
http://yahoo.com	http://yahoo.com/finance/news/goldman-sachs-executives-email-making-022946361.html
http://yahoo.com	https://www.yahoo.com/news/weather/russia/moscow-federal-city/moscow-24553382
http://yahoo.com	http://yahoo.com/lifestyle/almost-businesses-reopened-belgiums-phase-215611170.html
http://yahoo.com	https://subscriptions.yahoo.com/?ncid=mbr_ryhacqnav00000017
http://yahoo.com	http://yahoo.com/manifest_desktop_us.json
http://yahoo.com	http://yahoo.com#header-nav-bar
http://yahoo.com	https://help.yahoo.com/kb/account
http://yahoo.com	https://s.yimg.com/aaq/scp/css/viewer.d19b9dcc.css
http://yahoo.com	http://yahoo.com/lifestyle/woman-considers-divorce-over-invasion-of-privacy-am-i-being-unreasonable-201612950.html
http://yahoo.com	http://yahoo.com/{notifCenterLink}
http://yahoo.com	https://finance.yahoo.com/
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-horoscope/atomic.ltr.bf5fd2d5.css
http://yahoo.com	http://yahoo.com/finance/news/the-stock-market-is-off-the-rails-184607575.html
http://yahoo.com	https://overview.mail.yahoo.com/
http://yahoo.com	http://yahoo.com/gma/questions-arise-over-special-forces-guarding-donald-trump-010605207--abc-news-topstories.html
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Cancer/daily-20200605.html
http://yahoo.com	https://www.verizonmedia.com/careers
http://yahoo.com	https://s.yimg.com/rz/l/favicon.ico
http://yahoo.com	https://s.yimg.com/aaq/fp/css/tdv2-wafer-weather/common.desktop.b3918926.css
http://yahoo.com	https://shopping.yahoo.com/sales/at-home-edition/?id=us-031820
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Pisces/daily-20200605.html
http://yahoo.com	https://s.yimg.com/nn/lib/metro/g/sda/sda_flex_0.0.30.css
http://yahoo.com	https://www.yahoo.com/lifestyle/
http://yahoo.com	http://yahoo.com/news/ex-minneapolis-cop-told-other-204547488.html
http://yahoo.com	https://search.yahoo.com/search?p=Carson+Daly&amp;fr=fp-tts&amp;fr2=p:fp,m:tn,ct:all,kt:org,pg:1,stl:crsl,b:
http://yahoo.com	http://yahoo.com/lifestyle/horoscope/Aries/daily-20200605.html
